GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0022300361,26,2,2,1,8:13 PM,10:00,,,MISS Vassell 25' 3PT Running Jump Shot,,,5,1630170,Devin Vassell,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,27,4,0,1,8:13 PM,9:56,Middleton REBOUND (Off:0 Def:1),,,,,4,203114,Khris Middleton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,28,1,52,1,8:13 PM,9:44,B. Lopez 1' Alley Oop Dunk (2 PTS) (Middleton 1 AST),,,2 - 9,7,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,4,203114,Khris Middleton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300361,30,6,2,1,8:13 PM,9:33,B. Lopez S.FOUL (P1.T1) (M.Davis),,,,,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,5,1629640,Keldon Johnson,1610612759.0,San Antonio,Spurs,SAS,1,0,,,,,,1
0022300361,32,3,11,1,8:14 PM,9:33,,,MISS Johnson Free Throw 1 of 2,,,5,1629640,Keldon Johnson,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,33,4,1,1,8:14 PM,9:33,,,Spurs Rebound,,,3,1610612759,,,,,,0,0,,,,,,0,0,,,,,,0
0022300361,34,3,12,1,8:14 PM,9:33,,,Johnson Free Throw 2 of 2 (1 PTS),3 - 9,6,5,1629640,Keldon Johnson,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,0
0022300361,35,2,79,1,8:14 PM,9:19,MISS Lillard 28' 3PT Pullup Jump Shot,,,,,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,36,4,0,1,8:14 PM,9:15,,,Collins REBOUND (Off:0 Def:1),,,5,1628380,Zach Collins,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,37,2,79,1,8:15 PM,9:07,,,MISS Vassell 9' Pullup Jump Shot,,,5,1630170,Devin Vassell,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,38,4,0,1,8:15 PM,9:03,G. Antetokounmpo REBOUND (Off:0 Def:2),,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,39,2,79,1,8:15 PM,8:59,MISS G. Antetokounmpo 18' Pullup Jump Shot,,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,40,4,0,1,8:15 PM,8:55,,,Sochan REBOUND (Off:0 Def:2),,,5,1631110,Jeremy Sochan,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,41,2,79,1,8:15 PM,8:39,,,MISS Sochan 17' Pullup Jump Shot,,,5,1631110,Jeremy Sochan,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,42,4,0,1,8:15 PM,8:35,Lillard REBOUND (Off:0 Def:2),,,,,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,43,1,79,1,8:15 PM,8:29,Lillard 17' Pullup Jump Shot (5 PTS),,,3 - 11,8,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,44,9,1,1,8:15 PM,8:29,,,Spurs Timeout: Regular (Reg.1 Short 0),,,3,1610612759,,,,,,0,0,,,,,,0,0,,,,,,0
0022300361,45,2,1,1,8:18 PM,8:19,,,MISS Collins 26' 3PT Jump Shot,,,5,1628380,Zach Collins,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,46,4,0,1,8:18 PM,8:18,,,Sochan REBOUND (Off:1 Def:2),,,5,1631110,Jeremy Sochan,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,47,5,1,1,8:18 PM,8:10,Lillard STEAL (1 STL),,Vassell Bad Pass Turnover (P1.T2),,,5,1630170,Devin Vassell,1610612759.0,San Antonio,Spurs,SAS,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300361,49,1,41,1,8:19 PM,8:05,Lillard 3' Running Layup (7 PTS),,,3 - 13,10,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,50,2,79,1,8:19 PM,7:55,,,MISS Branham 17' Pullup Jump Shot,,,5,1631103,Malaki Branham,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,51,4,0,1,8:19 PM,7:55,Beasley REBOUND (Off:1 Def:1),,,,,4,1627736,Malik Beasley,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,52,6,1,1,8:19 PM,7:48,,,Johnson P.FOUL (P1.T1) (K.Cutler),,,5,1629640,Keldon Johnson,1610612759.0,San Antonio,Spurs,SAS,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,1,0,,,,,,1
0022300361,54,2,5,1,8:19 PM,7:36,MISS G. Antetokounmpo 3' Layup,,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,55,4,0,1,8:19 PM,7:33,,,Collins REBOUND (Off:0 Def:2),,,5,1628380,Zach Collins,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,56,2,1,1,8:20 PM,7:27,,,MISS Collins 27' 3PT Jump Shot,,,5,1628380,Zach Collins,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,57,4,0,1,8:20 PM,7:24,Beasley REBOUND (Off:1 Def:2),,,,,4,1627736,Malik Beasley,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,58,1,6,1,8:20 PM,7:15,Beasley 5' Driving Layup (2 PTS) (G. Antetokounmpo 2 AST),,,3 - 15,12,4,1627736,Malik Beasley,1610612749.0,Milwaukee,Bucks,MIL,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300361,60,2,101,1,8:20 PM,7:03,,,MISS Vassell 12' Driving Floating Jump Shot,,,5,1630170,Devin Vassell,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,61,4,0,1,8:20 PM,7:01,,,Collins REBOUND (Off:1 Def:2),,,5,1628380,Zach Collins,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,62,2,72,1,8:20 PM,7:00,B. Lopez BLOCK (1 BLK),,MISS Collins 4' Putback Layup,,,5,1628380,Zach Collins,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,1
0022300361,64,4,0,1,8:20 PM,7:00,Middleton REBOUND (Off:0 Def:2),,,,,4,203114,Khris Middleton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,65,5,40,1,8:20 PM,6:56,Middleton Out of Bounds Lost Ball Turnover (P1.T2),,,,,4,203114,Khris Middleton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1,0,,,,,,1
0022300361,66,8,0,1,8:20 PM,6:56,SUB: Portis FOR G. Antetokounmpo,,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0022300361,68,2,101,1,8:21 PM,6:45,,,MISS Johnson 7' Driving Floating Jump Shot,,,5,1629640,Keldon Johnson,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,69,4,0,1,8:21 PM,6:42,Lillard REBOUND (Off:0 Def:3),,,,,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,70,1,1,1,8:21 PM,6:36,Middleton 26' 3PT Jump Shot (3 PTS) (Portis 1 AST),,,3 - 18,15,4,203114,Khris Middleton,1610612749.0,Milwaukee,Bucks,MIL,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300361,72,2,1,1,8:21 PM,6:27,,,MISS Vassell 27' 3PT Jump Shot,,,5,1630170,Devin Vassell,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,73,4,0,1,8:21 PM,6:26,BUCKS Rebound,,,,,2,1610612749,,,,,,0,0,,,,,,0,0,,,,,,0
0022300361,76,8,0,1,8:21 PM,6:14,SUB: Connaughton FOR Middleton,,,,,4,203114,Khris Middleton,1610612749.0,Milwaukee,Bucks,MIL,4,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0022300361,77,8,0,1,8:21 PM,6:14,,,SUB: Osman FOR Sochan,,,5,1631110,Jeremy Sochan,1610612759.0,San Antonio,Spurs,SAS,5,1626224,Cedi Osman,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0
0022300361,78,8,0,1,8:21 PM,6:14,,,SUB: Jones FOR Branham,,,5,1631103,Malaki Branham,1610612759.0,San Antonio,Spurs,SAS,5,1630200,Tre Jones,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0
0022300361,82,2,63,1,8:22 PM,6:08,MISS Lillard 28' 3PT Fadeaway Jumper,,,,,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,83,4,0,1,8:22 PM,6:05,,,Johnson REBOUND (Off:0 Def:1),,,5,1629640,Keldon Johnson,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,84,5,2,1,8:22 PM,5:55,Connaughton STEAL (1 STL),,Johnson Lost Ball Turnover (P1.T3),,,5,1629640,Keldon Johnson,1610612759.0,San Antonio,Spurs,SAS,4,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300361,86,1,1,1,8:22 PM,5:48,Portis 3PT Jump Shot (3 PTS) (Connaughton 1 AST),,,3 - 21,18,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,4,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300361,88,1,78,1,8:22 PM,5:37,,,Jones 11' Floating Jump Shot (2 PTS),5 - 21,16,5,1630200,Tre Jones,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,89,2,1,1,8:23 PM,5:22,MISS B. Lopez 27' 3PT Jump Shot,,,,,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,90,4,0,1,8:23 PM,5:20,Portis REBOUND (Off:1 Def:0),,,,,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,91,1,72,1,8:23 PM,5:19,Portis 1' Putback Layup (5 PTS),,,5 - 23,18,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,92,5,1,1,8:23 PM,5:08,Beasley STEAL (1 STL),,Johnson Bad Pass Turnover (P2.T4),,,5,1629640,Keldon Johnson,1610612759.0,San Antonio,Spurs,SAS,4,1627736,Malik Beasley,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300361,94,2,1,1,8:23 PM,5:01,MISS Portis 25' 3PT Jump Shot,,,,,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,95,4,0,1,8:23 PM,4:57,,,Osman REBOUND (Off:0 Def:1),,,5,1626224,Cedi Osman,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,96,1,50,1,8:23 PM,4:55,,,Vassell 2' Running Dunk (2 PTS) (Osman 1 AST),7 - 23,16,5,1630170,Devin Vassell,1610612759.0,San Antonio,Spurs,SAS,5,1626224,Cedi Osman,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,1
0022300361,98,1,108,1,8:23 PM,4:42,B. Lopez 2' Cutting Dunk Shot (4 PTS) (Portis 2 AST),,,7 - 25,18,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300361,100,1,1,1,8:23 PM,4:30,,,Collins 16' Jump Shot (4 PTS),9 - 25,16,5,1628380,Zach Collins,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,101,1,6,1,8:24 PM,4:16,Lillard 2' Driving Layup (9 PTS),,,9 - 27,18,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,102,1,5,1,8:24 PM,4:01,,,Collins 2' Layup (6 PTS) (Vassell 1 AST),11 - 27,16,5,1628380,Zach Collins,1610612759.0,San Antonio,Spurs,SAS,5,1630170,Devin Vassell,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,1
0022300361,104,1,78,1,8:24 PM,3:37,Portis 14' Floating Jump Shot (7 PTS),,,11 - 29,18,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,105,1,6,1,8:24 PM,3:30,,,Osman 1' Driving Layup (2 PTS) (Jones 1 AST),13 - 29,16,5,1626224,Cedi Osman,1610612759.0,San Antonio,Spurs,SAS,5,1630200,Tre Jones,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,1
0022300361,107,6,2,1,8:25 PM,3:30,Portis S.FOUL (P1.T2) (S.Twardoski),,,,,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,5,1626224,Cedi Osman,1610612759.0,San Antonio,Spurs,SAS,1,0,,,,,,1
0022300361,109,8,0,1,8:25 PM,3:30,SUB: Jackson Jr. FOR Beasley,,,,,4,1627736,Malik Beasley,1610612749.0,Milwaukee,Bucks,MIL,4,1641748,Andre Jackson Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0022300361,110,8,0,1,8:25 PM,3:30,,,SUB: Mamukelashvili FOR Johnson,,,5,1629640,Keldon Johnson,1610612759.0,San Antonio,Spurs,SAS,5,1630572,Sandro Mamukelashvili,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0
0022300361,111,8,0,1,8:25 PM,3:30,,,SUB: Sochan FOR Collins,,,5,1628380,Zach Collins,1610612759.0,San Antonio,Spurs,SAS,5,1631110,Jeremy Sochan,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0
0022300361,112,8,0,1,8:25 PM,3:30,,,SUB: McDermott FOR Vassell,,,5,1630170,Devin Vassell,1610612759.0,San Antonio,Spurs,SAS,5,203926,Doug McDermott,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0
0022300361,126,8,0,1,8:25 PM,3:30,SUB: G. Antetokounmpo FOR B. Lopez,,,,,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0022300361,117,3,10,1,8:25 PM,3:30,,,Osman Free Throw 1 of 1 (3 PTS),14 - 29,15,5,1626224,Cedi Osman,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,118,1,1,1,8:25 PM,3:14,Lillard 27' 3PT Jump Shot (12 PTS) (Jackson Jr. 1 AST),,,14 - 32,18,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,4,1641748,Andre Jackson Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300361,120,1,73,1,8:26 PM,3:07,,,Osman 1' Driving Reverse Layup (5 PTS) (McDermott 1 AST),16 - 32,16,5,1626224,Cedi Osman,1610612759.0,San Antonio,Spurs,SAS,5,203926,Doug McDermott,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,1
0022300361,122,6,2,1,8:26 PM,3:07,G. Antetokounmpo S.FOUL (P1.T3) (M.Davis),,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,5,1626224,Cedi Osman,1610612759.0,San Antonio,Spurs,SAS,1,0,,,,,,1
0022300361,124,9,1,1,8:26 PM,3:07,BUCKS Timeout: Regular (Full 1 Short 0),,,,,2,1610612749,,,,,,0,0,,,,,,0,0,,,,,,0
0022300361,125,18,4,1,8:26 PM,3:07,,Instant Replay1st Period (8:26 PM EST),,16 - 32,16,0,122,Fred Roberts,,,,,0,0,,,,,,1,0,,,,,,1
0022300361,128,3,10,1,8:29 PM,3:07,,,Osman Free Throw 1 of 1 (6 PTS),17 - 32,15,5,1626224,Cedi Osman,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,129,1,86,1,8:29 PM,2:48,Portis 17' Turnaround Fadeaway (9 PTS) (Jackson Jr. 2 AST),,,17 - 34,17,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,4,1641748,Andre Jackson Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300361,131,1,80,1,8:30 PM,2:37,,,Mamukelashvili 24' 3PT Step Back Jump Shot (3 PTS) (McDermott 2 AST),20 - 34,14,5,1630572,Sandro Mamukelashvili,1610612759.0,San Antonio,Spurs,SAS,5,203926,Doug McDermott,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,1
0022300361,133,1,1,1,8:30 PM,2:18,Portis 25' 3PT Jump Shot (12 PTS) (G. Antetokounmpo 3 AST),,,20 - 37,17,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300361,135,2,1,1,8:30 PM,2:05,,,MISS Mamukelashvili 3PT Jump Shot,,,5,1630572,Sandro Mamukelashvili,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,136,4,0,1,8:30 PM,2:02,G. Antetokounmpo REBOUND (Off:0 Def:3),,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,137,2,6,1,8:30 PM,1:55,MISS Connaughton 2' Driving Layup,,,,,4,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,138,4,0,1,8:30 PM,1:54,,,Spurs Rebound,,,3,1610612759,,,,,,0,0,,,,,,0,0,,,,,,0
0022300361,140,1,98,1,8:31 PM,1:38,,,Sochan 1' Cutting Layup Shot (2 PTS) (Jones 2 AST),22 - 37,15,5,1631110,Jeremy Sochan,1610612759.0,San Antonio,Spurs,SAS,5,1630200,Tre Jones,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,1
0022300361,142,6,1,1,8:31 PM,1:22,,,McDermott P.FOUL (P1.T2) (M.Davis),,,5,203926,Doug McDermott,1610612759.0,San Antonio,Spurs,SAS,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,1,0,,,,,,1
0022300361,144,6,6,1,8:32 PM,1:22,,,Sochan AWAY.FROM.PLAY.FOUL (P1.PN) (S.Twardoski),,,5,1631110,Jeremy Sochan,1610612759.0,San Antonio,Spurs,SAS,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,1,0,,,,,,1
0022300361,146,3,10,1,8:32 PM,1:22,Lillard Free Throw 1 of 1 (13 PTS),,,22 - 38,16,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,147,2,1,1,8:32 PM,1:12,MISS Connaughton 27' 3PT Jump Shot,,,,,4,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,148,4,0,1,8:32 PM,1:09,,,Osman REBOUND (Off:0 Def:2),,,5,1626224,Cedi Osman,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,149,2,1,1,8:33 PM,0:58,,,MISS McDermott 25' 3PT Jump Shot,,,5,203926,Doug McDermott,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,150,4,0,1,8:33 PM,0:55,Portis REBOUND (Off:1 Def:1),,,,,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300361,151,1,2,1,8:33 PM,0:53,Lillard 28' 3PT Running Jump Shot (16 PTS) (G. Antetokounmpo 4 AST),,,22 - 41,19,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300361,153,1,6,1,8:33 PM,0:44,,,Jones 1' Driving Layup (4 PTS),24 - 41,17,5,1630200,Tre Jones,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
0022300361,154,1,79,1,8:33 PM,0:36,Lillard 30' 3PT Pullup Jump Shot (19 PTS),,,24 - 44,20,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
