GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0022300346,16,3,11,1,7:13 PM,10:52,,,Ja. Green Free Throw 1 of 2 (1 PTS),1 - 0,-1,5,1630224,Jalen Green,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,17,3,12,1,7:13 PM,10:52,,,Ja. Green Free Throw 2 of 2 (2 PTS),2 - 0,-2,5,1630224,Jalen Green,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,18,6,1,1,7:13 PM,10:32,,,Smith Jr. P.FOUL (P1.T1) (M.Kogut),,,5,1631095,Jabari Smith Jr.,1610612745.0,Houston,Rockets,HOU,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,1,0,,,,,,1
0022300346,20,2,1,1,7:14 PM,10:19,MISS Jackson Jr. 24' 3PT Jump Shot,,,,,4,1641748,Andre Jackson Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,21,4,0,1,7:14 PM,10:15,,,Sengun REBOUND (Off:0 Def:1),,,5,1630578,Alperen Sengun,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,22,5,2,1,7:14 PM,10:05,Lillard STEAL (1 STL),,Ja. Green Lost Ball Turnover (P1.T1),,,5,1630224,Jalen Green,1610612745.0,Houston,Rockets,HOU,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300346,24,1,73,1,7:14 PM,9:56,Middleton 3' Driving Reverse Layup (2 PTS) (Lillard 1 AST),,,2 - 2,TIE,4,203114,Khris Middleton,1610612749.0,Milwaukee,Bucks,MIL,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300346,26,1,58,1,7:14 PM,9:39,,,Sengun 5' Turnaround Hook Shot (2 PTS),4 - 2,-2,5,1630578,Alperen Sengun,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,27,2,5,1,7:14 PM,9:25,MISS B. Lopez 2' Layup,,,,,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,28,4,0,1,7:15 PM,9:24,G. Antetokounmpo REBOUND (Off:1 Def:0),,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,67,2,72,1,7:15 PM,9:23,MISS G. Antetokounmpo 1' Putback Layup,,Smith Jr. BLOCK (1 BLK),,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,5,1631095,Jabari Smith Jr.,1610612745.0,Houston,Rockets,HOU,1
0022300346,69,4,0,1,7:15 PM,9:21,Jackson Jr. REBOUND (Off:1 Def:0),,,,,4,1641748,Andre Jackson Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,31,1,1,1,7:15 PM,9:16,Lillard 27' 3PT Jump Shot (3 PTS) (Jackson Jr. 1 AST),,,4 - 5,1,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,4,1641748,Andre Jackson Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300346,33,9,1,1,7:15 PM,9:15,,,Rockets Timeout: Regular (Reg.1 Short 0),,,3,1610612745,,,,,,0,0,,,,,,0,0,,,,,,0
0022300346,34,1,79,1,7:18 PM,8:58,,,VanVleet 18' Pullup Jump Shot (2 PTS),6 - 5,-1,5,1627832,Fred VanVleet,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,35,2,98,1,7:19 PM,8:43,MISS B. Lopez 6' Cutting Layup Shot,,,,,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,36,4,0,1,7:19 PM,8:42,G. Antetokounmpo REBOUND (Off:2 Def:0),,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,37,1,97,1,7:19 PM,8:40,G. Antetokounmpo Tip Layup Shot (2 PTS),,,6 - 7,1,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,38,2,79,1,7:19 PM,8:26,,,MISS VanVleet 15' Pullup Jump Shot,,,5,1627832,Fred VanVleet,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,39,4,0,1,7:19 PM,8:22,G. Antetokounmpo REBOUND (Off:2 Def:1),,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,40,6,2,1,7:19 PM,8:20,,,Smith Jr. S.FOUL (P2.T2) (S.Mehta),,,5,1631095,Jabari Smith Jr.,1610612745.0,Houston,Rockets,HOU,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,1,0,,,,,,1
0022300346,42,3,11,1,7:20 PM,8:20,G. Antetokounmpo Free Throw 1 of 2 (3 PTS),,,6 - 8,2,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,45,3,12,1,7:20 PM,8:20,MISS G. Antetokounmpo Free Throw 2 of 2,,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,43,8,0,1,7:20 PM,8:20,,,SUB: Eason FOR Smith Jr.,,,5,1631095,Jabari Smith Jr.,1610612745.0,Houston,Rockets,HOU,5,1631106,Tari Eason,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0
0022300346,46,4,0,1,7:20 PM,8:17,,,Sengun REBOUND (Off:0 Def:2),,,5,1630578,Alperen Sengun,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,47,2,1,1,7:20 PM,8:10,,,MISS Sengun 26' 3PT Jump Shot,,,5,1630578,Alperen Sengun,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,48,4,0,1,7:20 PM,8:06,G. Antetokounmpo REBOUND (Off:2 Def:2),,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,49,1,99,1,7:21 PM,7:58,B. Lopez 3' Cutting Finger Roll Layup Shot (2 PTS) (Lillard 2 AST),,,6 - 10,4,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300346,51,1,78,1,7:21 PM,7:51,,,Sengun 12' Floating Jump Shot (4 PTS) (Ja. Green 1 AST),8 - 10,2,5,1630578,Alperen Sengun,1610612745.0,Houston,Rockets,HOU,5,1630224,Jalen Green,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,1
0022300346,53,2,1,1,7:21 PM,7:36,MISS Lillard 35' 3PT Jump Shot,,,,,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,54,4,0,1,7:21 PM,7:33,,,Eason REBOUND (Off:0 Def:1),,,5,1631106,Tari Eason,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,55,2,79,1,7:21 PM,7:26,,,MISS Ja. Green 15' Pullup Jump Shot,,,5,1630224,Jalen Green,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,56,4,0,1,7:21 PM,7:23,B. Lopez REBOUND (Off:0 Def:1),,,,,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,57,2,1,1,7:21 PM,7:12,MISS B. Lopez 29' 3PT Jump Shot,,,,,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,58,4,0,1,7:21 PM,7:10,Jackson Jr. REBOUND (Off:2 Def:0),,,,,4,1641748,Andre Jackson Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,59,2,1,1,7:21 PM,7:06,MISS Middleton 26' 3PT Jump Shot,,,,,4,203114,Khris Middleton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,60,4,0,1,7:22 PM,7:02,,,Ja. Green REBOUND (Off:0 Def:2),,,5,1630224,Jalen Green,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,61,1,63,1,7:22 PM,6:56,,,Brooks 12' Fadeaway Jumper (2 PTS),10 - 10,TIE,5,1628415,Dillon Brooks,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,62,5,1,1,7:22 PM,6:40,G. Antetokounmpo Bad Pass Turnover (P2.T2),,Eason STEAL (1 STL),,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,5,1631106,Tari Eason,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,1
0022300346,64,1,2,1,7:22 PM,6:36,,,Eason 25' 3PT Running Jump Shot (3 PTS) (Ja. Green 2 AST),13 - 10,-3,5,1631106,Tari Eason,1610612745.0,Houston,Rockets,HOU,5,1630224,Jalen Green,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,1
0022300346,66,9,1,1,7:22 PM,6:35,BUCKS Timeout: Regular (Full 1 Short 0),,,,,2,1610612749,,,,,,0,0,,,,,,0,0,,,,,,0
0022300346,70,8,0,1,7:25 PM,6:35,SUB: Portis FOR G. Antetokounmpo,,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0022300346,72,1,98,1,7:25 PM,6:20,B. Lopez 2' Cutting Layup Shot (4 PTS) (Jackson Jr. 2 AST),,,13 - 12,-1,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,4,1641748,Andre Jackson Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300346,74,6,2,1,7:25 PM,6:20,,,Eason S.FOUL (P1.T3) (M.Kogut),,,5,1631106,Tari Eason,1610612745.0,Houston,Rockets,HOU,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,1,0,,,,,,1
0022300346,76,8,0,1,7:26 PM,6:20,SUB: Beauchamp FOR Middleton,,,,,4,203114,Khris Middleton,1610612749.0,Milwaukee,Bucks,MIL,4,1630699,MarJon Beauchamp,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0022300346,78,3,10,1,7:26 PM,6:20,B. Lopez Free Throw 1 of 1 (5 PTS),,,13 - 13,TIE,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,79,5,1,1,7:26 PM,6:03,Lillard STEAL (2 STL),,VanVleet Bad Pass Turnover (P1.T2),,,5,1627832,Fred VanVleet,1610612745.0,Houston,Rockets,HOU,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300346,81,1,106,1,7:26 PM,5:58,Jackson Jr. 1' Running Alley Oop Dunk Shot (2 PTS) (Lillard 3 AST),,,13 - 15,2,4,1641748,Andre Jackson Jr.,1610612749.0,Milwaukee,Bucks,MIL,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300346,83,1,79,1,7:27 PM,5:38,,,Eason 15' Pullup Jump Shot (5 PTS) (Sengun 1 AST),15 - 15,TIE,5,1631106,Tari Eason,1610612745.0,Houston,Rockets,HOU,5,1630578,Alperen Sengun,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,1
0022300346,85,1,75,1,7:27 PM,5:17,Lillard 2' Driving Finger Roll Layup (5 PTS),,,15 - 17,2,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,86,2,63,1,7:27 PM,5:04,,,MISS Sengun 15' Fadeaway Jumper,,,5,1630578,Alperen Sengun,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,87,4,0,1,7:27 PM,5:01,Lillard REBOUND (Off:0 Def:3),,,,,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,88,2,1,1,7:27 PM,4:54,MISS Portis 26' 3PT Jump Shot,,,,,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,89,4,0,1,7:27 PM,4:50,,,Eason REBOUND (Off:0 Def:2),,,5,1631106,Tari Eason,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,90,1,41,1,7:27 PM,4:48,,,Brooks 1' Running Layup (4 PTS) (Eason 1 AST),17 - 17,TIE,5,1628415,Dillon Brooks,1610612745.0,Houston,Rockets,HOU,5,1631106,Tari Eason,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,1
0022300346,92,5,1,1,7:28 PM,4:34,Jackson Jr. Bad Pass Turnover (P1.T3),,Eason STEAL (2 STL),,,4,1641748,Andre Jackson Jr.,1610612749.0,Milwaukee,Bucks,MIL,5,1631106,Tari Eason,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,1
0022300346,94,1,50,1,7:28 PM,4:32,,,Eason 2' Running Dunk (7 PTS),19 - 17,-2,5,1631106,Tari Eason,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,95,2,1,1,7:28 PM,4:13,MISS B. Lopez 29' 3PT Jump Shot,,,,,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,96,4,0,1,7:28 PM,4:09,,,Eason REBOUND (Off:0 Def:3),,,5,1631106,Tari Eason,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,97,6,1,1,7:28 PM,4:08,Lillard P.FOUL (P1.T2) (M.Kogut),,,,,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,5,1628415,Dillon Brooks,1610612745.0,Houston,Rockets,HOU,1,0,,,,,,1
0022300346,99,8,0,1,7:28 PM,4:08,SUB: Connaughton FOR B. Lopez,,,,,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,4,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0022300346,100,8,0,1,7:28 PM,4:08,SUB: G. Antetokounmpo FOR Jackson Jr.,,,,,4,1641748,Andre Jackson Jr.,1610612749.0,Milwaukee,Bucks,MIL,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0022300346,101,8,0,1,7:28 PM,4:08,,,SUB: Je. Green FOR Ja. Green,,,5,1630224,Jalen Green,1610612745.0,Houston,Rockets,HOU,5,201145,Jeff Green,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0
0022300346,102,8,0,1,7:28 PM,4:08,,,SUB: Holiday FOR Sengun,,,5,1630578,Alperen Sengun,1610612745.0,Houston,Rockets,HOU,5,1628988,Aaron Holiday,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0
0022300346,107,6,2,1,7:29 PM,3:58,Beauchamp S.FOUL (P1.T3) (B.Kennedy),,,,,4,1630699,MarJon Beauchamp,1610612749.0,Milwaukee,Bucks,MIL,5,201145,Jeff Green,1610612745.0,Houston,Rockets,HOU,1,0,,,,,,1
0022300346,109,3,11,1,7:30 PM,3:58,,,Je. Green Free Throw 1 of 2 (1 PTS),20 - 17,-3,5,201145,Jeff Green,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,110,3,12,1,7:30 PM,3:58,,,Je. Green Free Throw 2 of 2 (2 PTS),21 - 17,-4,5,201145,Jeff Green,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,111,1,9,1,7:30 PM,3:45,G. Antetokounmpo 2' Driving Dunk (5 PTS) (Lillard 4 AST),,,21 - 19,-2,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300346,113,1,6,1,7:30 PM,3:33,,,Brooks 1' Driving Layup (6 PTS),23 - 19,-4,5,1628415,Dillon Brooks,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,114,1,6,1,7:30 PM,3:25,Lillard 1' Driving Layup (7 PTS),,,23 - 21,-2,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,115,2,1,1,7:31 PM,3:14,,,MISS Brooks 27' 3PT Jump Shot,,,5,1628415,Dillon Brooks,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,116,4,0,1,7:31 PM,3:10,G. Antetokounmpo REBOUND (Off:2 Def:3),,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,117,1,102,1,7:31 PM,3:10,G. Antetokounmpo 6' Driving Floating Bank Jump Shot (7 PTS),,,23 - 23,TIE,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,118,6,2,1,7:31 PM,3:10,,,Brooks S.FOUL (P1.T4) (B.Kennedy),,,5,1628415,Dillon Brooks,1610612745.0,Houston,Rockets,HOU,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,1,0,,,,,,1
0022300346,120,8,0,1,7:31 PM,3:10,,,SUB: Tate FOR Brooks,,,5,1628415,Dillon Brooks,1610612745.0,Houston,Rockets,HOU,5,1630256,Jae'Sean Tate,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0
0022300346,122,3,10,1,7:32 PM,3:10,MISS G. Antetokounmpo Free Throw 1 of 1,,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,123,4,0,1,7:32 PM,3:07,,,Eason REBOUND (Off:0 Def:4),,,5,1631106,Tari Eason,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,124,6,1,1,7:32 PM,2:52,Beauchamp P.FOUL (P2.T4) (M.Kogut),,,,,4,1630699,MarJon Beauchamp,1610612749.0,Milwaukee,Bucks,MIL,5,1627832,Fred VanVleet,1610612745.0,Houston,Rockets,HOU,1,0,,,,,,1
0022300346,126,1,79,1,7:32 PM,2:41,,,Je. Green 14' Pullup Jump Shot (4 PTS) (VanVleet 1 AST),25 - 23,-2,5,201145,Jeff Green,1610612745.0,Houston,Rockets,HOU,5,1627832,Fred VanVleet,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,1
0022300346,128,1,80,1,7:33 PM,2:26,Lillard 27' 3PT Step Back Jump Shot (10 PTS),,,25 - 26,1,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,129,1,6,1,7:33 PM,2:12,,,VanVleet 1' Driving Layup (4 PTS),27 - 26,-1,5,1627832,Fred VanVleet,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,154,2,5,1,7:33 PM,1:59,MISS G. Antetokounmpo 1' Layup,,VanVleet BLOCK (1 BLK),,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,5,1627832,Fred VanVleet,1610612745.0,Houston,Rockets,HOU,1
0022300346,156,4,0,1,7:33 PM,1:58,,,Eason REBOUND (Off:0 Def:5),,,5,1631106,Tari Eason,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,132,2,2,1,7:33 PM,1:49,,,MISS Holiday 3PT Running Jump Shot,,,5,1628988,Aaron Holiday,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,133,4,0,1,7:33 PM,1:46,,,Tate REBOUND (Off:1 Def:0),,,5,1630256,Jae'Sean Tate,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,134,2,1,1,7:33 PM,1:40,,,MISS VanVleet 25' 3PT Jump Shot,,,5,1627832,Fred VanVleet,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,135,4,0,1,7:33 PM,1:36,Portis REBOUND (Off:0 Def:1),,,,,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,136,1,5,1,7:34 PM,1:24,Portis 2' Layup (2 PTS) (Lillard 5 AST),,,27 - 28,1,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022300346,138,5,40,1,7:34 PM,1:13,,,Tate Out of Bounds Lost Ball Turnover (P1.T3),,,5,1630256,Jae'Sean Tate,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,1,0,,,,,,1
0022300346,139,6,2,1,7:34 PM,1:00,,,Tate S.FOUL (P1.PN) (M.Kogut),,,5,1630256,Jae'Sean Tate,1610612745.0,Houston,Rockets,HOU,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,1,0,,,,,,1
0022300346,141,3,11,1,7:35 PM,1:00,Lillard Free Throw 1 of 2 (11 PTS),,,27 - 29,2,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,146,3,12,1,7:35 PM,1:00,Lillard Free Throw 2 of 2 (12 PTS),,,27 - 30,3,4,203081,Damian Lillard,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022300346,174,8,0,1,7:35 PM,1:00,SUB: Jackson Jr. FOR Beauchamp,,,,,4,1630699,MarJon Beauchamp,1610612749.0,Milwaukee,Bucks,MIL,4,1641748,Andre Jackson Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0022300346,175,8,0,1,7:35 PM,1:00,,,SUB: Ja. Green FOR VanVleet,,,5,1627832,Fred VanVleet,1610612745.0,Houston,Rockets,HOU,5,1630224,Jalen Green,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0
0022300346,147,2,101,1,7:36 PM,0:37,,,MISS Holiday 11' Driving Floating Jump Shot,,,5,1628988,Aaron Holiday,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0022300346,149,4,0,1,7:36 PM,0:36,,,Rockets Rebound,,,3,1610612745,,,,,,0,0,,,,,,0,0,,,,,,1
0022300346,150,5,11,1,7:36 PM,0:36,,,Rockets Turnover: Shot Clock (T#4),,,3,1610612745,,,,,,0,0,,,,,,1,0,,,,,,0
0022300346,151,6,26,1,7:36 PM,0:34,G. Antetokounmpo Offensive Charge Foul (P1) (B.Kennedy),,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,5,1630256,Jae'Sean Tate,1610612745.0,Houston,Rockets,HOU,1,0,,,,,,1
